
# ............................................................................. 2.758 GeV Optics ..........................................................................................................................

Run	Type	P_SHMS	Theta_SHMS      P_HMS	Theta_HMS	Target	Ebeam	Current	PS1	PS3	PS5	HMS-Rate(kHz)	SHMS-Rate(kHz)	COIN-Rate(kHz)	Charge(mC)	Raw-coin	SHMS_h_tracking	        Comment
8405	Optics	1.500	10.990		1.000	-11.500		Dummy	2.758	33.667	2	0	-1	0.497		1.605		-0.01		5.745		8898.0		0.9925			!pointing scan
8406	Optics	1.500	10.990		1.000	-11.500		Dummy	2.758	33.534	1	0	-1	0.498		1.606		-0.01		3.941		6129.0		0.9891			!pointing scan
8407	Optics	1.500	12.990		1.000	-11.500		Dummy	2.758	32.02	1	0	-1	0.437		0.881		-0.01		2.99		5360.0		0.9925			!pointing scan
8408	Optics	1.500	12.990		1.000	-11.500		Dummy	2.758	33.545	0	0	-1	0.494		1.001		-0.01		2.377		3674.0		0.9921			!pointing scan
8409	Optics	1.500	14.990		1.000	-11.500		Dummy	2.758	33.461	0	0	-1	0.494		0.64		-0.01		6.435		9945.0		0.9931			!pointing scan
8410	Optics	1.500	16.990		1.000	-11.500		Dummy	2.758	33.363	0	0	-1	0.492		0.393		-0.01		2.963		4568.0		0.9903			!pointing scan, ended due to shms dipole trip
8411	Optics	1.500	16.990		1.000	-11.500		Dummy	2.758	33.299	0	0	-1	0.492		0.409		-0.01		5.141		7949.0		0.9942			!pointing scan
8412	Optics	1.500	19.985		1.000	-11.500		Dummy	2.758	31.381	0	0	-1	0.379		0.165		-0.01		0.658		1331.0		0.9946			!pointing scan, ended bc beam off
8413	Optics	1.500	19.985		1.000	-11.500		Dummy	2.758	33.319	0	0	-1	0.492		0.212		-0.01		9.477		14611.0		0.9935			!pointing scan
8416	Optics	1.500	24.985		1.000	-11.500		Dummy	2.758	32.687	0	3	-1	0.47		0.074		-0.01		9.455		15256.0		0.9909			!pointing scan
8418	Optics	1.500	29.965		1.000	-11.500		Dummy	2.758	33.157	0	3	-1	0.444		0.032		-0.01		13.05		22229.0		0.9938			!pointing scan
8419	Optics	1.500	29.965		1.000	-11.500		Dummy	2.758	33.003	0	3	-1	0.486		0.034		-0.01		7.686		11931.0		0.9956			!pointing scan
8420	Optics	1.500	34.995		1.000	-11.500		Dummy	2.758	33.077	0	4	-1	0.484		0.019		-0.01		5.454		8503.0		0.9922			!pointing scan, end because beam off
8421	Optics	1.500	34.995		1.000	-11.500		Dummy	2.758	32.889	0	4	-1	0.481		0.019		-0.01		30.174		47334.0		0.994			!pointing scan
8422	Optics	1.500	38.795		1.000	-11.500		Dummy	2.758	32.796	0	4	-1	0.482		0.015		-0.01		23.304		36585.0		0.9928			!pointing scan
8424	Optics	1.500	38.795		1.000	-11.500		Dummy	2.758	32.698	0	4	-1	0.478		0.015		-0.01		24.289		38363.0		0.9911			!Pointing scan
8425	Optics	1.500	38.795		1.000	-11.500		Dummy	2.758	32.616	0	4	-1	0.478		0.015		-0.01		24.543		38846.0		0.9896			!pointing scan
8445	Optics	2.770	6.000		1.500	-17.500		C-1.5%	2.758	31.923	0	0	-1	0.727		114.098		-0.017		3.598		736.0					!
8446	Optics	2.770	6.000		1.500	-20.000		C-1.5%	2.758	31.748	0	0	-1	0.403		106.797		-0.014		3.436		968.0					!
8447	Optics	2.770	6.000		1.500	-24.990		C-1.5%	2.758	29.825	0	0	-1	0.148		105.627		-0.011		4.092		727.0		0.9687		        !
8448	junk?	6.755	6.205		0.962	-49.308		C-1.5%	2.758	30.095	0	0	-1	0.061		104.476		-0.01		7.887		1760.0		0.962			!unsure what kind of this run is
8449	Optics	2.770	6.000		1.500	-29.980		Home	2.758	62.741	0	0	-1	0.011		0.011		-0.01		1.671		19212.0					!

8450	Optics	2.770	6.000		1.500	-29.980		opt-1 	2.758	151.7	0	0	-1	0.011		0.011		-0.01		257.914		211129.0	1.0			!BCM Calibration (NON_SENSE CURRENT)
8452	Optics	2.630	6.000		1.500	-35.005		opt-1	2.758	32.172	0	0	-1	0.015		27.467		-0.01		3.289		856.0					!


# ............................................................................. 2.758 GeV Lumi Scans ..........................................................................................................................

Run	Type	P_SHMS	Theta_SHMS      P_HMS	Theta_HMS	Target	Ebeam	Current	PS2	PS3	PS5	HMS-Rate(kHz)	SHMS-Rate(kHz)	COIN-Rate(kHz)	Charge(mC)	Raw-coin        SHMS_h_tracking         Comment
8456	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	250.477	10	9	-1	292.994		803.702		-24.434		12.572		53814.0		0.9545			!NON_SENSE CURRENT
8457	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	251.68	10	9	-1	305.348		836.688		-25.763		20.734		89034.0		0.959			!NON_SENSE CURRENT
8458	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	251.68	10	9	-1	305.348		836.688		-25.763		20.734		89034.0		0.959			!NON_SENSE CURRENT
8460	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	159.473	10	8	-1	195.826		545.511		-10.739		7.511		32222.0		0.9683			!NON_SENSE CURRENT
8461	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	159.473	10	8	-1	195.826		545.511		-10.739		7.511		32222.0		0.9683			!NON_SENSE CURRENT
8462	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	159.473	10	8	-1	195.826		545.511		-10.739		7.511		32222.0		0.9683			!NON_SENSE CURRENT
8463	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	159.473	10	8	-1	195.826		545.511		-10.739		7.511		32222.0		0.9683			!NON_SENSE CURRENT
8464	lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	100.783	9	8	-1	129.674		363.15		-4.695		17.765		56939.0		0.9634			!NON_SENSE CURRENT
8464	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	100.783	9	8	-1	129.674		363.15		-4.695		17.765		56939.0		0.9634			!NON_SENSE CURRENT
8465	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	63.937	9	8	-1	81.714		229.54		-2.038		10.631		22133.0		0.9657			!
8465	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	63.937	9	8	-1	81.714		229.54		-2.038		10.631		22133.0		0.9657			!
8466	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	63.644	9	8	-1	83.529		234.63		-2.065		8.09		16981.0		0.9775			!
8467	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	47.705	8	6	-1	62.396		175.297		-1.268		10.03		51101.0		0.9716			!
8469	Lumi	1.500	9.50		1.500	-11.05		C-1.5%	2.758	33.811	7	6	-1	43.841		123.016		-0.753		5.282		26541.0		0.9622			!
8470	Lumi	1.500	9.50		1.500	-11.505		C-1.5%	2.758	0.0	7	5	-1	26.033		72.783		-0.427		0.0		11724.0		0.9755			!Why COIN counts ptrig
8472	Lumi	1.500	9.50		1.500	-11.505		C-1.5%	2.758	353.939	7	5	-1	441.267		1169.176	-51.681		24.864		185119.0	0.0			!
8474	Lumi	1.500	9.50		1.500	-11.505		LH2	2.758	157.415	11	9	-1	387.914		1074.596	-38.44		6.995		60150.0		0.9346			!
8475	Lumi	1.500	9.50		1.500	-11.505		LH2	2.758	157.322	11	9	-1	387.774		1074.729	-38.467		0.89		7743.0					!
8476	Prod	1.500	9.50		1.500	-11.505		LH2	2.758	127.048	10	9	-1	313.738		882.758		-25.61		23.915		190919.0	0.9556			!
8477	Prod	1.500	9.50		1.500	-11.505		LH2	2.758	96.183	10	8	-1	238.856		678.315		-15.159		16.348		148200.0	0.9717			!
8478	Lumi	1.500	9.50		1.500	-11.505		LH2	2.758	64.755	9	8	-1	161.315		461.528		-7.158		7.308		54372.0		0.9617			!
8479	Prod	1.500	9.50		1.500	-11.505		LH2	2.758	33.778	8	7	-1	81.104		233.207		-2.06		4.883		37508.0		0.9788			!
8480	Prod	1.500	9.50		1.500	-11.505		LH2	2.758	0.0	7	6	-1	45.345		130.506		-0.833		0.0		28308.0		0.9664			!
8481	Prod	1.500	9.50		1.500	-11.505		Dummy	2.758	129.763	9	7	-1	115.269		337.01		-3.809		20.939		63511.0		0.9612			!

# ............................................................................. 2.758 GeV Heep Singles ..........................................................................................................................

Run	Type	P_SHMS	Theta_SHMS      P_HMS	Theta_HMS	Target	Ebeam	Current	PS2	PS3	PS5	HMS-Rate(kHz)	SHMS-Rate(kHz)	COIN-Rate(kHz)	Charge(mC)	Raw-coin        SHMS_h_tracking         Comment
8482	Heep	2.758	11.505		1.500	-11.505		LH2	2.758	44.646	9	9	-1	344.164		387.23		-11.123		7.785		99856.0	 	0.8882		        !
8483	Heep	2.6040	11.090		2.6170	-11.505		Dummy	2.758	183.178	9	9	-1	248.734		307.783		-12.786		30.293		167322.0	0.8519		        !
8484	Heep	2.5730	13.005		2.5730	13.005		Dummy	2.758	253.088	9	9	-1	129.399		134.611		-3.33		25.04		38171.0		0.9067		        !
8485	Heep	2.5730	13.005		2.5730	13.005		Dummy	2.758	212.491	9	9	-1	147.951		153.897		-3.627		57.772		82575.0		0.9363		        !
8486	Heep	2.5730	13.005		2.5730	13.005		LH2	2.758	94.922	9	9	-1	349.939		325.324		-9.817		16.39		91219.0		0.9037		        !
8486	Heep	2.5730	15.225		2.5730	15.225		LH2	2.758	94.922	9	9	-1	349.939		325.324		-9.817		16.39		91219.0		0.9037		        !
8487	Heep	2.501	15.225		2.501	15.225		LH2	2.758	197.995	9	9	-1	198.84		189.888		-5.13		45.46		93504.0		0.9548		        !
8489	Heep	2.501	15.225		2.501	15.225		Dummy	2.758	225.721	9	9	-1	93.991		101.219		-0.981		27.565		5870.0		0.9535		        !
8488	Heep	2.501	15.225		2.501	15.225		LH2	2.758	206.104	9	9	-1	289.008		276.166		-7.822		45.407		95644.0		0.8849		        !
8491	Heep	2.30	21.20		2.30	21.20		Dummy	2.758	222.641	8	8	-1	10.352		12.735		-0.025		10.336		92.0	        0.9707		        !

# ............................................................................. 2.758 GeV Production Runs........................................................................................................................

Run	Type	P_SHMS	Theta_SHMS      P_HMS	Theta_HMS	Target	Ebeam	Current	PS2	PS3	PS5	HMS-Rate(kHz)	SHMS-Rate(kHz)	COIN-Rate(kHz)	Charge(mC)	Raw-coin        SHMS_h_tracking
8493	Prod	2.30	5.70		0.448	-31.97		LH2	2.758	169.292	13	10	0	6.009		242.747		0.217		59.37		119496.0	0.9636		       !0
8497	Prod	2.30	5.70		0.448	-31.97		LH2	2.758	211.239	13	10	0	10.107		440.511		0.439		266.054		634933.0	0.958		       !968
8498	Prod	2.30	5.70		0.448	-31.97		LH2	2.758	209.95	13	10	0	9.386		409.707		0.408		539.888		1293382.0	0.9572		       !2033 neutron events
8500	Prod	2.30	5.70		0.448	-31.97		LH2	2.758	214.831	13	10	0	11.006		481.199		0.479		684.548		1633481.0	0.9595		       !2448
8502	Prod	2.30	5.70		0.448	-31.97		LH2	2.758	223.367	14	8	0	9.757		481.145		0.49		48.494		133468.0	0.9507		       !139
8503	Prod	2.30	5.70		0.448	-31.97		LH2	2.758	213.58	14	8	0	10.002		477.203		0.475		119.04		309858.0	0.9539		       !404 | BPM values may have been off
8504	Prod	2.30	5.70		0.448	-31.97		LH2	2.758	215.414	14	8	0	10.299		447.246		0.447		569.441		1350312.0	0.9511		       !2011
8505	Prod	2.30	5.70		0.448	-31.97		LH2	2.758	218.073	14	8	0	10.739		469.073		0.471		512.772		1227026.0	0.9521		       !1896
8506	Prod	2.30	5.70		0.448	-31.97		LH2	2.758	212.331	14	8	0	8.041		349.363		0.349		349.947		827035.0	0.9536		       !1282
8507	Prod	2.30	5.70		0.448	-31.97		LH2	2.758	224.378	14	8	-1	12.210		537.295		0.543		83.903		202908		0.9509	               !220 | Open trigger trial
8508	Prod	2.30	5.70		0.448	-31.97		Dummy	2.758	210.416	12	7	0	3.081		147.256		0.057		280.13		88422.0		0.9833		       !Dummy no neutrons
8509	Prod	2.326	5.70		0.421	-35.19		LH2	2.758	221.356	14	8	0	9.029		509.511		0.384		645.595		1120496.0	0.954		       !
8510	Prod	2.326	5.70		0.421	-35.19		LH2	2.758	220.701	14	8	0	8.978		506.842		0.38		401.438		693665.0	0.9525		       !
8509	Prod	2.326	5.70		0.421	-35.19		LH2	2.758	221.356	14	8	0	9.029		509.511		0.384		645.595		1120496.0	0.954		       !2368
8510	Prod	2.326	5.70		0.421	-35.19		LH2	2.758	220.701	14	8	0	8.978		506.842		0.38		401.438		693665.0	0.9525		       !1459
8511	Prod	2.326	5.70		0.421	-35.19		LH2	2.758	218.961	13	8	0	8.148		460.097		0.345		689.455		1190886.0	0.9564		       !2573
8512	Prod	2.326	5.70		0.421	-35.19		LH2	2.758	219.043	13	8	0	8.556		480.65		0.36		789.658		1356284.0	0.9589		       !2946
8513	Prod	2.326	5.70		0.421	-35.19		LH2	2.758	210.475	14	8	0	4.536		251.994		0.191		294.354		505588.0	0.964		       !1059
8514	Prod	2.326	5.70		0.421	-35.19		LH2	2.758	212.966	14	8	0	6.825		380.522		0.282		330.05		557468.0	0.955		       !
8515	Prod	2.326	5.70		0.421	-35.19		LH2	2.758	203.994	14	8	0	5.964		331.454		0.245		324.129		545317.0	0.9521		       !
8519	Prod	2.326	7.75		0.421	-35.175		Dummy	2.758	236.471	10	6	0	2.123		37.908		0.022		339.395		44848.0		0.9902		       !
8521	Prod	2.326	7.75		0.421	-35.175		LH2	2.758	354.852	13	9	0	14.535		345.213		0.423		160.483		191443.0	0.9689		       !700 neutrons
8522	Prod	2.326	7.75		0.421	-35.175		LH2	2.758	313.543	13	9	0	12.459		288.55		0.317		586.839		568885.0	0.976		       !2534 neutron events
8523	Prod	2.326	7.75		0.421	-35.175		LH2	2.758	311.841	13	9	0	12.136		281.009		0.307		927.351		959317.0	0.9673		       !4370 neutrons
8524	Prod	2.326	7.75		0.421	-35.175		LH2	2.758	314.761	13	9	0	12.322		285.619		0.313		774.698		803002.0	0.9729		       !3624 neutrons
8525	Prod	2.326	7.75		0.421	-35.175		LH2	2.758	343.374	13	9	0	12.201		292.685		0.37		722.237		894951.0	0.9706		       !3285 neutrons up to 60 muA
8526	Prod	2.326	7.75		0.421	-35.175		LH2	2.758	348.364	13	9	0	10.863		260.309		0.332		669.362		837678.0	0.973		       !3025 neutrons, beam went down a few times during run
8527	Prod	2.326	7.75		0.421	-35.175		LH2	2.758	346.36	13	9	0	11.822		283.158		0.358		675.631		835755.0	0.9664		       !3051 nuetrons, beam went down some during run
8528	Prod	2.326	7.75		0.421	-35.175		LH2	2.758	330.67	13	9	0	10.25		244.354		0.306		715.574		874191.0	0.968		       !3327 neutrons
8529	Prod 	2.326	9.740		0.421	-35.175		Dummy	2.758	255.073	10	6	0	3.246		37.846		0.022		327.596		28208.0		0.9922		       !
8530	Prod	2.326	9.740		0.421	-35.175		LH2	2.758	430.078	13	9	0	15.107		235.381		0.358		763.851		742091.0	0.9753		       !2802 neutrons
8531	Prod	2.326	9.740		0.421	-35.175		LH2	2.758	436.765	13	9	0	17.556		274.01		0.415		1029.146	997741.0	0.9752		       !3777 neutrons
8532	Prod	2.326	9.740		0.421	-35.175		LH2	2.758	436.35	13	9	0	16.692		260.46		0.396		977.755		949246.0	0.9755		       !3547 neutrons
8533	Prod	2.326	9.740		0.421	-35.175		LH2	2.758	442.414	13	9	0	16.084		251.162		0.384		996.597		974214.0	0.9746		       !3515
8534	Prod	2.326	9.740		0.421	-35.175		LH2	2.758	439.641	13	9	0	16.541		258.356		0.393		1519.107	1471861.0	0.9756		       !5411
8535	Prod	2.326	9.740		0.421	-35.175		LH2	2.758	438.33	13	9	0	17.368		270.824		0.411		1463.627	1416060.0	0.9742		       !5172
8536	Prod	2.326	9.740		0.421	-35.175		LH2	2.758	439.559	13	9	0	17.773		277.11		0.419		793.544		764264.0	0.9775		       !2836
8536	Prod	2.300	9.740		0.448	-35.175		LH2	2.758	439.559	13	9	0	17.773		277.11		0.419		793.544		764264.0	0.9775		       !2836
8537	Prod	2.300	9.740		0.448	-31.965		LH2	2.758	425.734	13	9	0	21.444		267.011		0.535		1348.754	1842941.0	0.9723		       !6431
8538	Prod	2.300	9.740		0.448	-31.965		LH2	2.758	431.149	13	9	0	22.819		283.674		0.565		1262.355	1707552.0	0.9734		       !6254
8539	Prod	2.300	9.740		0.448	-31.965		LH2	2.758	424.876	13	9	0	19.692		244.078		0.483		1317.031	1767707.0	0.9748		       !6310
8540	Prod	2.300	9.740		0.448	-31.965		LH2	2.758	416.376	13	9	0	19.947		247.062		0.486		1318.707	1760233.0	0.9731		       !6299
8542	Prod	2.300	9.740		0.448	-31.965		Dummy	2.758	234.192	13	9	0	3.576		33.474		0.024		245.553		28502.0		0.9902		       !
8543	Prod	2.300	7.695		0.448	-31.965		Dummy	2.758	245.699	13	9	0	2.3		33.02		0.025		228.4		41271.0		0.9898		       !
8544	Prod	2.300	7.695		0.448	-31.965		LH2	2.749	417.629	13	9	0	17.649		349.424		0.68		967.574		2037230.0	0.9649		       !5599
8545	Prod	2.300	7.695		0.448	-31.965		LH2	2.749	421.187	13	9	0	21.741		430.312		0.839		974.053		2049918.0	0.9597		       !5864
8546	Prod	1.729	37.105		1.729	-37.10		LH2	2.749	432.111	13	9	0	22.919		454.834		0.894		1693.034	3612558.0	0.9645		       !10090
8547	Prod	1.729	37.105		1.729	-37.10		LH2	2.749	426.148	13	9	0	21.102		418.029		0.822		782.115		1667449.0	0.9594		       !4639

# ............................................................................. 2.758 GeV HeeP Runs 2........................................................................................................................

Run	Type	P_SHMS	Theta_SHMS      P_HMS	Theta_HMS	Target	Ebeam	Current	PS2	PS3	PS5	HMS-Rate(kHz)	SHMS-Rate(kHz)	COIN-Rate(kHz)	Charge(mC)	Raw-coin        SHMS_h_tracking         Comment
8548	Heep	1.729	37.105		1.729	-37.10		LH2	2.749	379.647	5	5	0	1.225		12.694		0.459		358.115		481149.0	0.9924	                !
8549	Heep	1.729	37.105		1.729	-37.10		LH2	2.749	433.918	5	5	0	1.441		14.929		0.54		355.862		478697.0	0.9894		        !
8551	Heep	1.729	37.105		1.729	-37.10		Dummy	2.749	253.096	5	5	0	0.289		5.095		0.014		224.342		12698.0		0.9918		        !

# ............................................................................. 2.758 GeV Elastic Singles .....................................................................................................................

Run	Type	P_SHMS	Theta_SHMS      P_HMS	Theta_HMS	Target	Ebeam	Current	PS2	PS3	PS5	HMS-Rate(kHz)	SHMS-Rate(kHz)	COIN-Rate(kHz)	Charge(mC)	Raw-coin        SHMS_h_tracking         Comment
8554	Heep	1.964	34.005		1.964	-30.395		LH2	2.749	419.127	-1	7	-1	60.206		64.795		-0.452		82.233		19020.0		0.9588	                !junk because wrong triger settings
8556	Heep	1.964	33.645		1.964	-34.640		LH2	2.749	444.805	-1	7	-1	82.179		88.448		-0.631		97.209		22547.0		0.9344		        !Junk Becuase wrong trigger
8557	Heep	1.964	33.645		1.964	-34.640		LH2	2.749	429.705	4	3	-1	6.149		7.938		-0.015		107.179		5317.0		0.9652		        !
8558	Heep	1.964	33.645		1.964	-34.640		LH2	2.749	427.842	4	3	-1	6.219		8.026		-0.015		102.308		4990.0		0.9751		        !
8559	Heep	1.964	33.645		1.964	-34.640		Dummy	2.749	250.318	4	3	-1	1.075		1.682		-0.01		44.524		2600.0		0.9889		        !40 uA
8561	Heep	1.964	33.645		1.964	-34.640		Dummy	2.749	252.351	0	0	-1	0.528		0.905		-0.01		47.068		9666.0		0.9871		        !40 uA
8564	Heep	2.3000	21.200		2.3000	21.200		LH2	2.749	437.121	3	3	-1	3.086		4.349		-0.011		112.693		5261.0		0.9704		        !
8565	Heep	2.3000	21.200		2.3000	21.200		LH2	2.749	443.695	3	3	-1	3.163		4.454		-0.011		109.792		4996.0		0.9658		        !
8565	Heep	2.3000	21.200		2.3000	21.200		LH2	2.749	443.695	3	3	-1	3.163		4.454		-0.011		109.792		4996.0		0.9658		        !
8567	Heep	2.300	32.400		2.114	35.65		LH2	2.749	423.586	3	2	-1	76.223		81.951		-0.576		75.51		24825.0		0.9702		        !

# ............................................................................. 3.660 GeV Elastic Coin .....................................................................................................................

Run	Type	P_SHMS	Theta_SHMS      P_HMS	Theta_HMS	Target	Ebeam	Current	PS2	PS3	PS5	HMS-Rate(kHz)	SHMS-Rate(kHz)	COIN-Rate(kHz)	Charge(mC)	Raw-coin
8570	Heep	2.300	32.395		2.114	- 35.65		LH2	3.660	442.047	5	3	0	0.499		6.917		0.153		414.917		143551.0	0.9904			!
8571	Heep	2.300	32.395		2.114	- 35.65		LH2	3.660	437.056	5	3	0	0.48		6.648		0.147		370.338		128101.0	0.9905			!
8572	Heep	2.300	32.395		2.114	- 35.65		Dummy	3.660	247.959	5	3	0	0.097		2.232		0.011		182.656		8775.0		0.9938			!


# ............................................................................. 3.660 GeV Production Runs........................................................................................................................

Run	Type	P_SHMS	Theta_SHMS      P_HMS	Theta_HMS	Target	Ebeam	Current	PS2	PS3	PS5	HMS-Rate(kHz)	SHMS-Rate(kHz)	COIN-Rate(kHz)	Charge(mC)	Raw-coin        SHMS_h_tracking
8574	Prod	2.412	11.755		1.182	- 33.64		LH2	3.660	436.179	13	8	0	9.136		440.274		0.349		75.04		59968.0		0.9711			!594
8575	Prod	2.412	11.755		1.182	- 33.64		LH2	3.660	434.683	13	8	0	6.266		301.999		0.245		89.485		73198.0		0.9709			!671
8575	Prod	2.412	11.755		1.182	- 33.64		LH2	3.660	434.683	13	8	0	6.266		301.999		0.245		89.485		73198.0		0.9709			!671
8573	Prod	2.412	11.755		1.182	- 33.64		LH2	3.660	418.263	13																!Simona Trigger Studies
8576	Prod	2.412	11.755		1.182	- 33.64		LH2	3.660	308.215	13	8	0	4.358		210.017		0.157		770.724		581588.0	0.9734			!6068
8577	Prod	2.412	11.755		1.182	- 33.64		LH2	3.660	442.896	13	8	0	8.052		388.269		0.314		838.419		683777.0	0.9685			!6543
8578	Prod	2.412	11.755		1.182	- 33.64		LH2	3.660	445.047	13	8	0	3.618		174.41		0.147		141.436		120072.0	0.9704			!1187
8579	Prod	2.412	11.755		1.182	- 33.64		LH2	3.660	440.275	13	8	0	8.14		392.518		0.316		1224.393	996014.0	0.9688			!9508
8580	Prod	2.412	11.755		1.182	- 33.64		LH2	3.660	438.481	13	8	0	6.913		333.251		0.27		790.495		646625.0	0.9684			!6173
8581	Prod	2.412	11.755		1.182	- 33.64		LH2	3.660	435.911	13	8	0	7.704		371.531		0.3		142.453		116239.0	0.9681			!1131
8582	Prod	2.412	11.755		1.182	- 33.64		Dummy	3.660	254.328	11	6	0	1.867		65.966		0.022		349.971		30456.0		0.9904			!
8583	Prod	2.412	13.755		1.182	- 33.64		LH2	3.650	432.842	13	8	0	7.743		265.759		0.222		982.648		588161.0	0.9725			!
8584	Prod	2.412	13.755		1.182	- 33.64		LH2	3.650	439.662	13	8	0	7.954		273.048		0.229		879.556		526584.0	0.9745			!
8585	Prod	2.3	5.75		1.35	- 15.83		LH2	3.650	126.41	13	9	0	45.494		366.393		1.649		196.01		2955132.0	0.966			!
8586	Prod	2.3	5.75		1.35	- 15.83		LH2	3.650	127.333	13	9	0	38.851		312.428		1.419		222.607		3383826.0	0.9631			!18716
8587	Prod	2.3	5.75		1.35	- 15.83		LH2	3.650	128.415	13	9	0	53.427		430.829		1.957		230.215		3505721.0	0.9624			!19292

# ---------------------FIRST PRODUCTION RUN (AFTER POWER OUTAGE) JULY 10, 2019-----------------------------
Run	Type	P_SHMS	Theta_SHMS      P_HMS	Theta_HMS	Target	Ebeam	Current	PS1	PS3	PS5	HMS-Rate(kHz)	SHMS-Rate(kHz)	COIN-Rate(kHz)	Charge(mC)	Raw-coin	SHMS_h_tracking	        Comment
8603    Prod    2.3	5.75		1.35	-15.83          LH2     3.650   10      13      9       0	28.209		218.626		0.556		27.909		1372697		0.9792			!#pions:17612
8604	Prod	2.3	5.75		1.35	-15.83		LH2	3.650	11.116	13	9	0	27.062		209.173		0.539		23.555		1214906.0	0.9809			!14049
8605	Prod	2.3	5.75		1.35	-15.83		LH2	3.650	13.974	13	9	0	31.498		247.485		0.777		20.425		1334035.0	0.9778			!12128
8606	Prod	2.3	5.75		1.35	-15.83		LH2	3.650	14.544	13	9	0	30.226		238.284		0.786		20.337		1376495.0	0.9749			!11693
8607	Prod	2.3	5.75		1.35	-15.83		LH2	3.650	14.807	13	9	0	37.466		295.97		0.986		20.138		1374069.0	0.9711			!11604
8608	Prod	2.3	5.75		1.35	-15.83		LH2	3.650	14.746	13	9	0	32.574		257.235		0.856		15.484		1062695.0	0.9705			!9032
8609	Prod	2.3	5.75		1.35	-15.83		LH2	3.650	14.912	13	9	0	37.082		292.743		0.984		18.141		1253486.0	0.9726			!10407
8610	Prod	2.3	5.75		1.35	-15.83		LH2	3.650	14.905	13	9	0	35.471		279.717		0.947		31.712		2212475.0				!18236
8611	Prod	2.3	5.75		1.35	-15.83		LH2	3.650	14.911	13	9	0	12.004		94.582		0.319		1.767		126561.0	0.9739			!1057
8612	Prod	2.3	6.87   		1.35	-15.83		LH2	3.650	15.271	13	9	0	34.249		210.52		0.759		18.691		1088477.0	0.9795			!13429
8613	Prod	2.3	6.87   		1.35	-15.83		LH2	3.650	15.119	13	9	0	35.51		218.016		0.779		46.349		2676117.0	0.9801			!33571
8614	Prod	2.3	6.87   		1.35	-15.83		LH2	3.650	13.333	13	9	0	28.226		172.843		0.592		39.006		2159125.0	0.9802			!28438
8515	Prod	2.3	6.87   		1.35	-15.83		LH2	3.650	203.994	14	8	0	5.964		331.454		0.245		324.129		545317.0	0.9521			!8191
8617	Prod	2.3	6.87   		1.35	-15.83		LH2	3.650	18.658	13	9	0	41.624		256.052		1.132		39.626		2845196.0	0.9766			!27829
